,timestamp,name,value,meta.description,meta.host,meta.job,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,meta.applicationId,meta.applicationName,meta.devAddr,meta.devEui,meta.deviceName,meta.deviceProfileId,meta.deviceProfileName,meta.serial_number_tag,meta.tenantId,meta.tenantName,meta.channel,meta.image_frac,meta.input,meta.nsegments_asked,meta.nsegments_found,meta.quality,meta.seg_id,meta.seg_rank,meta.seg_size,meta.name,meta.camera,meta.gatewayId,meta.type,meta.cpu,meta.mode,meta.device,meta.fstype,meta.mountpoint,meta.chip,meta.server,meta.severity,meta.filename,meta.loop_num,meta.position
41059,2024-08-07 15:31:22.031124224+00:00,sys.sanity_status.wifi0_status,0,,000048b02dd3c5e0.ws-nxcore,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
17200,2024-08-07 16:05:59.841680624+00:00,sys.freq.cpu,1190400000,,000048b02d15b8eb.ws-nxagent,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
211,2024-08-07 15:26:35.954694359+00:00,cmv.mean.dir.degn,153.9813232421875,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,78,2,27,15,29940,,,,,,,,,,,,,,,
8968,2024-08-07 16:05:50.619162251+00:00,sys.cpu_seconds,2347612.29,,0000d83add0dbcb6.ws-rpi,,,000048b02dd3c42d,,,,,W0AF,,,,,,,,,,,,,,,,,,,,,,,,,1,idle,,,,,,,,,
16991,2024-08-07 16:06:33.020441249+00:00,sys.freq.cpu,1190400000,,000048b02dd3c681.ws-nxagent,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
508,2024-08-07 15:33:23.539311368+00:00,cmv.mean.dir.degn,128.56195068359375,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,72,22,20301,,,,,,,,,,,,,,,
39986,2024-08-07 15:26:06.506677248+00:00,sys.sanity_status.wan0_status,0,,00002cea7fa09734.sb-core,,,00002cea7fa09734,,,,,V056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
503,2024-08-07 15:08:13.939876219+00:00,cmv.mean.dir.degn,89.84650421142578,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,68,16,24862,,,,,,,,,,,,,,,
7770,2024-08-07 16:04:59.246416578+00:00,sys.cpu_seconds,0,,0000dca632a307e6.ws-rpi,,,000048b02d05a1c2,,,,,W02C,,,,,,,,,,,,,,,,,,,,,,,,,0,irq,,,,,,,,,
28757,2024-08-07 16:04:47.423620865+00:00,sys.mem.unevictable,0,,00004cd98fadebf3.sb-core,,,00004cd98fadebf3,,,,,V011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35935,2024-08-07 16:05:23.768860271+00:00,sys.net.up,0,,000048b02d3afdcd.ws-nxagent,,,000048b02dd3c76e,,,,,W0A4,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
6427,2024-08-07 16:06:33.020441249+00:00,sys.cooling_max,48,,000048b02dd3c681.ws-nxagent,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,3,,,cpu-balanced,,,,,,,,,,,
18248,2024-08-07 16:06:16.441015541+00:00,sys.freq.cpu_min,1190400000,,000048b02d3af4a3.ws-nxcore,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
17919,2024-08-07 16:05:22.681580833+00:00,sys.freq.cpu_max,1420800000,,000048b02d15bc7d.ws-nxcore,,,000048b02d15bc7d,,,,,W028,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
34425,2024-08-07 16:05:50.848716643+00:00,sys.net.tx_packets,55794045,,000048b02dd3c6cf.ws-nxcore,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
17210,2024-08-07 16:05:39.798600530+00:00,sys.freq.cpu,1420800000,,000048b02d15c31a.ws-nxcore,,,000048b02d15c31a,,,,,W01A,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,
871,2024-08-07 15:28:53.735732100+00:00,cmv.mean.mag.pxpm,58.469642639160156,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,74,2,23,4,59536,,,,,,,,,,,,,,,
433,2024-08-07 15:48:34.715211039+00:00,cmv.mean.dir.degn,148.40684509277344,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,83,2,64,19,18705,,,,,,,,,,,,,,,
34494,2024-08-07 16:04:58.278618058+00:00,sys.net.tx_packets,50799248,,0000e45f01453930.ws-rpi,,,000048b02d3ae2f4,,,,,W084,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
697,2024-08-07 15:53:13.213742389+00:00,cmv.mean.dir.degn,163.1729278564453,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,90,2,48,12,21845,,,,,,,,,,,,,,,
2013,2024-08-07 16:04:03.711407043+00:00,cmv.median.dir.degn,149.20327758789062,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,88,2,56,5,31577,,,,,,,,,,,,,,,
38679,2024-08-07 15:29:40.959251712+00:00,sys.sanity_status.nxcore_k3s,0,,000048b02dd3c551.ws-nxcore,,,000048b02dd3c551,,,,,W0B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
29565,2024-08-07 16:04:53.055427696+00:00,sys.mem.writebacktmp,0,,000048b02d35a9bf.ws-nxcore,,,000048b02d35a9bf,,,,,W07F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18790,2024-08-07 16:05:43.187266268+00:00,sys.freq.cpu_perc,12,,000048b02d15bc7c.ws-nxcore,,,000048b02d15bc7c,,,,,W023,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
34861,2024-08-07 16:06:08.891177123+00:00,sys.net.tx_packets,21633312,,000048b02d35a9ed.ws-nxcore,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,,,modem0,,,,,,,,
11152,2024-08-07 16:05:49.766555956+00:00,sys.cpu_seconds,1173098.02,,00002cea7f59e91f.sb-core,,,00002cea7f59e91f,,,,,V014,,,,,,,,,,,,,,,,,,,,,,,,,2,idle,,,,,,,,,
18929,2024-08-07 16:05:43.187266268+00:00,sys.freq.cpu_perc,11,,000048b02d15bc7c.ws-nxcore,,,000048b02d15bc7c,,,,,W023,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
33057,2024-08-07 16:05:39.833197054+00:00,sys.net.tx_bytes,6272864457,,0000d83add18b39c.ws-rpi,,,000048b02dd3c64a,,,,,W0B6,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
17014,2024-08-07 16:05:17.644204947+00:00,sys.freq.cpu,1500000000,,0000dca63288face.ws-rpi,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
20196,2024-08-07 16:05:43.730769254+00:00,sys.fs.avail,1776857088,,000048b02d35a9b2.ws-nxcore,,,000048b02d35a9b2,,,,,W058,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/mmcblk0p11,ext4,/media/rpi,,,,,,
17387,2024-08-07 16:06:40.204647064+00:00,sys.freq.cpu_max,1420800000,,000048b02d3ae337.ws-nxcore,,,000048b02d3ae337,,,,,W067,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
42344,2024-08-07 15:32:19.405140464+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-custom-neiu-1766/sage-mobotix-custom-neiu-0.23.11.02/000048b02d3ae277/1723044739405140464-6144x2048_2024-08-07T153219_Pt1-right-S4xD500ms_Img8.jpg,,0000e45f012e32d4.ws-rpi,mobotix-custom-neiu-1766,,000048b02d3ae277,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-custom-neiu,,W08D,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6144x2048_2024-08-07T153219_Pt1-right-S4xD500ms_Img8.jpg,,
21050,2024-08-07 16:04:45.779359874+00:00,sys.fs.size,29540511744,,0000e45f012e383b.ws-rpi,,,000048b02d3ae337,,,,,W067,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/mmcblk0p3,ext4,/media/plugin-data,,,,,,
3210,2024-08-07 16:06:32.535757815+00:00,env.raingauge.rint,0,,0000e45f012e3f0d.ws-rpi,Pluginctl,,000048b02dd3c722,waggle/plugin-raingauge:0.4.1,,wes-raingauge,,W0B9,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,2024-08-07 16:04:44.463956206+00:00,sys.cooling_max,1,,000048b02dd3c427.ws-nxcore,,,000048b02dd3c427,,,,,W097,,,,,,,,,,,,,,,,,,,,,7,,,bwmgr-therm-handler,,,,,,,,,,,
8410,2024-08-07 16:06:08.891177123+00:00,sys.cpu_seconds,10537.05,,000048b02d35a9ed.ws-nxcore,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,1,irq,,,,,,,,,
14542,2024-08-07 16:06:01.413728474+00:00,sys.cpu_seconds,101531.59,,000048b02dd3c64a.ws-nxcore,,,000048b02dd3c64a,,,,,W0B6,,,,,,,,,,,,,,,,,,,,,,,,,4,system,,,,,,,,,
29002,2024-08-07 16:05:59.124647266+00:00,sys.mem.vmalloc_total,35184372087808,,00002cea7f56acf2.sb-core,,,00002cea7f56acf2,,,,,V041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41557,2024-08-07 16:06:15.327272060+00:00,sys.thermal,51.9,,000048b02d3af460.ws-nxcore,,,000048b02d3af460,,,,,W06E,5,,,,,,,,,,,,,,,,,,,,,,,thermal-fan-est,,,,,,,,,,,
18379,2024-08-07 16:06:40.204647064+00:00,sys.freq.cpu_min,1190400000,,000048b02d3ae337.ws-nxcore,,,000048b02d3ae337,,,,,W067,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
20518,2024-08-07 16:05:17.352474005+00:00,sys.fs.avail,1591144448,,00002cea7f5e28cb.sb-core,,,00002cea7f5e28cb,,,,,V044,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/sda6,ext4,/media/rpi,,,,,,
15438,2024-08-07 16:05:46.868030354+00:00,sys.cpu_seconds,419080.32,,00004cd98fc68d9c.sb-core,,,00004cd98fc68d9c,,,,,V003,,,,,,,,,,,,,,,,,,,,,,,,,5,system,,,,,,,,,
77,2024-08-07 15:55:32.703060644+00:00,cmv.mean.dir.degn,268.5062561035156,,0000d83add18ca94.ws-rpi,cloud-motion-v1-368,,000048b02dd3c543,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W096,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,17,1,92418,,,,,,,,,,,,,,,
7341,2024-08-07 16:04:48.667627764+00:00,sys.cpu_seconds,0,,000048b02dd3c5dc.ws-nxagent,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,0,steal,,,,,,,,,
19646,2024-08-07 16:05:22.799426381+00:00,sys.freq.emc_min,204000000,,000048b02d3ae2f4.ws-nxcore,,,000048b02d3ae2f4,,,,,W084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,2024-08-07 16:06:28.986495276+00:00,sys.cooling_max,1,,000048b02d3ae2f5.ws-nxcore,,,000048b02d3ae2f5,,,,,W08B,,,,,,,,,,,,,,,,,,,,,7,,,bwmgr-therm-handler,,,,,,,,,,,
31814,2024-08-07 16:06:37.994831107+00:00,sys.net.rx_packets,0,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,,,,,,,lan0,,,,,,,,
30542,2024-08-07 16:06:35.105593576+00:00,sys.net.rx_bytes,36957041433,,000048b02d35a9ce.ws-nxcore,,,000048b02d35a9ce,,,,,W085,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
35410,2024-08-07 16:06:43.107992906+00:00,sys.net.up,1,,0000d83add0dbd52.ws-rpi,,,000048b02dd3c6f0,,,,,W0B0,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
5769,2024-08-07 16:05:18.676075477+00:00,sys.cooling_max,0,,00002cea7fa1365c.sb-core,,,00002cea7fa1365c,,,,,V050,,,,,,,,,,,,,,,,,,,,,11,,,Processor,,,,,,,,,,,
33431,2024-08-07 16:06:17.764777617+00:00,sys.net.tx_bytes,1050186746,,0000dca632ed2f3a.ws-rpi,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
11298,2024-08-07 16:05:18.676075477+00:00,sys.cpu_seconds,0,,00002cea7fa1365c.sb-core,,,00002cea7fa1365c,,,,,V050,,,,,,,,,,,,,,,,,,,,,,,,,2,irq,,,,,,,,,
14971,2024-08-07 16:05:52.396093650+00:00,sys.cpu_seconds,4300.03,,000048b02d15bdcd.ws-nxcore,,,000048b02d15bdcd,,,,,W029,,,,,,,,,,,,,,,,,,,,,,,,,5,nice,,,,,,,,,
25812,2024-08-07 16:06:07.278140245+00:00,sys.mem.free,3550928896,,0000d83add0dbd40.ws-rpi,,,000048b02dd3c641,,,,,W09D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21148,2024-08-07 16:05:00.057662288+00:00,sys.fs.size,679045967872,,000048b02d05a1c2.ws-nxcore,,,000048b02d05a1c2,,,,,W02C,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/nvme0n1p4,ext4,/media/plugin-data,,,,,,
32711,2024-08-07 16:06:42.543596120+00:00,sys.net.tx_bytes,13254,,000048b02d15bc73.ws-nxcore,,,000048b02d15bc73,,,,,W024,,,,,,,,,,,,,,,,,,,,,,,,,,,docker0,,,,,,,,
35957,2024-08-07 16:06:24.023636534+00:00,sys.net.up,0,,000048b02dd3c636.ws-nxcore,,,000048b02dd3c636,,,,,W0B4,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
8090,2024-08-07 16:04:45.509132175+00:00,sys.cpu_seconds,0,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,1,irq,,,,,,,,,
16291,2024-08-07 16:06:12.310853308+00:00,sys.cpu_seconds,8060.56,,00002cea7f4b3440.sb-core,,,00002cea7f4b3440,,,,,V040,,,,,,,,,,,,,,,,,,,,,,,,,9,nice,,,,,,,,,
27420,2024-08-07 16:05:52.100895464+00:00,sys.mem.shared,1006931968,,0000e45f013ff0ad.ws-rpi,,,000048b02dd3c640,,,,,W0BA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14155,2024-08-07 16:06:42.543596120+00:00,sys.cpu_seconds,428.53,,000048b02d15bc73.ws-nxcore,,,000048b02d15bc73,,,,,W024,,,,,,,,,,,,,,,,,,,,,,,,,4,nice,,,,,,,,,
557,2024-08-07 15:18:34.550307905+00:00,cmv.mean.dir.degn,209.4718475341797,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,85,2,45,4,60380,,,,,,,,,,,,,,,
5740,2024-08-07 16:06:37.994831107+00:00,sys.cooling_max,50,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,16,,,intel_powerclamp,,,,,,,,,,,
37180,2024-08-07 15:57:16.050537472+00:00,sys.sanity_status.check_hanwha_camera,0,,00002cea7f59e91f.sb-core,,,00002cea7f59e91f,,,,,V014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
16687,2024-08-07 16:05:52.123785756+00:00,sys.freq.cpu,1190400000,,000048b02dd3c25d.ws-nxagent,,,000048b02dd3c722,,,,,W0B9,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
24059,2024-08-07 16:04:47.423620865+00:00,sys.mem.anon_pages,5406310400,,00004cd98fadebf3.sb-core,,,00004cd98fadebf3,,,,,V011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23830,2024-08-07 16:06:10.774772641+00:00,sys.mem.active.file,2235195392,,000048b02d3ae2f2.ws-nxcore,,,000048b02d3ae2f2,,,,,W06F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21602,2024-08-07 16:04:48.566253146+00:00,sys.fs.size,819077120,,0000e45f012e38c2.ws-rpi,,,000048b02d3ae2f2,,,,,W06F,,,,,,,,,,,,,,,,,,,,,,,,,,,tmpfs,tmpfs,/mnt/run,,,,,,
15250,2024-08-07 16:06:37.855731668+00:00,sys.cpu_seconds,6125.65,,000048b02dd3c5bd.ws-nxcore,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,5,irq,,,,,,,,,
17414,2024-08-07 16:04:48.667627764+00:00,sys.freq.cpu_max,1190400000,,000048b02dd3c5dc.ws-nxagent,,,000048b02dd3c814,,,,,W0B3,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
26687,2024-08-07 16:05:02.883209887+00:00,sys.mem.mapped,304250880,,0000d83add0dbd8e.ws-rpi,,,000048b02dd3c427,,,,,W097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17569,2024-08-07 16:06:29.732200509+00:00,sys.freq.cpu_max,1420800000,,000048b02dd3c722.ws-nxcore,,,000048b02dd3c722,,,,,W0B9,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
7138,2024-08-07 16:06:09.910729972+00:00,sys.cpu_seconds,29669.91,,000048b02d3ae33d.ws-nxcore,,,000048b02d3ae33d,,,,,W07D,,,,,,,,,,,,,,,,,,,,,,,,,0,irq,,,,,,,,,
37234,2024-08-07 15:30:18.527696640+00:00,sys.sanity_status.check_hanwha_camera,0,,000048b02dd3c5bd.ws-nxcore,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
25314,2024-08-07 16:05:35.099343268+00:00,sys.mem.commit_limit,4095369216,,0000dca632de1663.ws-rpi,,,000048b02d3ae33d,,,,,W07D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9240,2024-08-07 16:05:16.256810870+00:00,sys.cpu_seconds,5072.03,,0000dca632ed706e.ws-rpi,,,000048b02d3af447,,,,,W07E,,,,,,,,,,,,,,,,,,,,,,,,,1,idle,,,,,,,,,
12416,2024-08-07 16:05:27.445526503+00:00,sys.cpu_seconds,1689282.7,,0000e45f0144fcf4.ws-rpi,,,000048b02d35a9b2,,,,,W058,,,,,,,,,,,,,,,,,,,,,,,,,2,idle,,,,,,,,,
42291,2024-08-07 16:03:50.948184064+00:00,uncorrected_inner,7.744,,0000dca632e9bafd.ws-rpi,lorawan-listener-2298,,000048b02d35a87e,registry.sagecontinuum.org/flozano/lorawan-listener:0.0.8,,lorawan-listener,,W08E,shield,5996eb03-7675-488b-830e-13c77c50cc3a,default,005eb353,8c1f6460e80000d9,Sap Flow Meter SX61NA0H,45c51c47-014e-4347-832a-4c8505cc90cb,SFM1x,SX61NA0H,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,ChirpStack,,,,,,,,,,,,,,,,,,,,,,,,
14688,2024-08-07 16:05:59.124647266+00:00,sys.cpu_seconds,6935413.75,,00002cea7f56acf2.sb-core,,,00002cea7f56acf2,,,,,V041,,,,,,,,,,,,,,,,,,,,,,,,,5,idle,,,,,,,,,
37787,2024-08-07 15:21:05.033710080+00:00,sys.sanity_status.gps,0,,000048b02d3ae31c.ws-nxcore,,,000048b02d3ae31c,,,,,W065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
6788,2024-08-07 16:05:50.300800553+00:00,sys.cpu_seconds,111778.98,,00002cea7fa0972c.sb-core,,,00002cea7fa0972c,,,,,V049,,,,,,,,,,,,,,,,,,,,,,,,,0,softirq,,,,,,,,,
29845,2024-08-07 16:05:54.000218909+00:00,sys.net.rx_bytes,2775195221,,0000d83add18c941.ws-rpi,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
24881,2024-08-07 16:06:13.828098482+00:00,sys.mem.cma_free,475095040,,000048b02d3ae31e.ws-nxcore,,,000048b02d3ae31e,,,,,W071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42593,2024-08-07 15:34:41.841165770+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-custom-neiu-1766/sage-mobotix-custom-neiu-0.23.11.02/000048b02d3ae277/1723044881841165770-right_336x252_14bit.thermal.celsius_2024-08-07T153441_Pt2-right-S5xD500ms_Img5.nc,,0000e45f012e32d4.ws-rpi,mobotix-custom-neiu-1766,,000048b02d3ae277,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-custom-neiu,,W08D,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal.celsius_2024-08-07T153441_Pt2-right-S5xD500ms_Img5.nc,,
31878,2024-08-07 16:06:06.055702719+00:00,sys.net.rx_packets,136767271,,000048b02dd3c76e.ws-nxcore,,,000048b02dd3c76e,,,,,W0A4,,,,,,,,,,,,,,,,,,,,,,,,,,,lan0,,,,,,,,
38968,2024-08-07 16:01:26.823459072+00:00,sys.sanity_status.rpi_bme680,0,,000048b02d15bc87.ws-nxcore,,,000048b02d15bc87,,,,,W019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
3947,2024-08-07 16:02:51.377744896+00:00,signal.spreadingfactor,10,,0000dca632e9bafd.ws-rpi,lorawan-listener-2298,,000048b02d35a87e,registry.sagecontinuum.org/flozano/lorawan-listener:0.0.8,,lorawan-listener,,W08E,shield,,,,8c1f6460e80000e1,Sap Flow Meter SX61NA0W,,,SX61NA0W,,,,,,,,,,,,,,,,,,,,,,,,,,
10955,2024-08-07 16:06:39.462726951+00:00,sys.cpu_seconds,514.37,,00002cea7fa08c0b.sb-core,,,00002cea7fa08c0b,,,,,V046,,,,,,,,,,,,,,,,,,,,,,,,,15,nice,,,,,,,,,
35337,2024-08-07 16:05:19.185983009+00:00,sys.net.up,1,,000048b02d3ae277.ws-nxcore,,,000048b02d3ae277,,,,,W08D,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
35930,2024-08-07 16:06:27.526952559+00:00,sys.net.up,0,,000048b02d3af447.ws-nxcore,,,000048b02d3af447,,,,,W07E,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
18150,2024-08-07 16:05:37.671040995+00:00,sys.freq.cpu_min,600000000,,0000d83add0dbd2e.ws-rpi,,,000048b02dd3c5b3,,,,,W0A7,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
10794,2024-08-07 16:05:28.266182018+00:00,sys.cpu_seconds,0,,00004cd98fc4d2a8.sb-core,,,00004cd98fc4d2a8,,,,,V001,,,,,,,,,,,,,,,,,,,,,,,,,14,irq,,,,,,,,,
36743,2024-08-07 16:04:27.016405278+00:00,sys.power,844,,000048b02d35a9ed.ws-nxcore,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,vdd_cpu_gpu_cv,,,,,,,,,,,,,,
23305,2024-08-07 16:05:05.311589039+00:00,sys.load5,1.65,,000048b02d3ae27a.ws-nxcore,,,000048b02d3ae27a,,,,,W020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31376,2024-08-07 16:05:46.246607526+00:00,sys.net.rx_packets,28103,,000048b02dd3c637.ws-nxcore,,,000048b02dd3c637,,,,,W0BE,,,,,,,,,,,,,,,,,,,,,,,,,,,docker0,,,,,,,,
10635,2024-08-07 16:06:18.022749066+00:00,sys.cpu_seconds,1749.13,,00002cea7f5e6450.sb-core,,,00002cea7f5e6450,,,,,V051,,,,,,,,,,,,,,,,,,,,,,,,,14,nice,,,,,,,,,
19647,2024-08-07 16:06:23.793226015+00:00,sys.freq.emc_min,204000000,,000048b02d3ae2f5.ws-nxcore,,,000048b02d3ae2f5,,,,,W08B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19205,2024-08-07 16:05:46.928231715+00:00,sys.freq.cpu_perc,8,,000048b02d15bc68.ws-nxcore,,,000048b02d15bc68,,,,,W087,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
39251,2024-08-07 15:50:53.017252864+00:00,sys.sanity_status.rpi_mic,0,,00004cd98fc67b75.sb-core,,,00004cd98fc67b75,,,,,V002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
22115,2024-08-07 16:04:54.938187085+00:00,sys.hwmon,30,,00002cea7f56af6a.sb-core,,,00002cea7f56af6a,,temp7,,,V027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platform_coretemp_0,,,,,
7941,2024-08-07 16:05:52.100895464+00:00,sys.cpu_seconds,0,,0000e45f013ff0ad.ws-rpi,,,000048b02dd3c640,,,,,W0BA,,,,,,,,,,,,,,,,,,,,,,,,,0,steal,,,,,,,,,
7142,2024-08-07 16:06:09.910729972+00:00,sys.cpu_seconds,87695.18,,000048b02d3ae33d.ws-nxcore,,,000048b02d3ae33d,,,,,W07D,,,,,,,,,,,,,,,,,,,,,,,,,0,system,,,,,,,,,
13363,2024-08-07 16:05:32.976484022+00:00,sys.cpu_seconds,60.76,,00004cd98fb55010.sb-core,,,00004cd98fb55010,,,,,V021,,,,,,,,,,,,,,,,,,,,,,,,,3,nice,,,,,,,,,
4093,2024-08-07 16:04:59.246416578+00:00,sys.boot_time,1721157464,,0000dca632a307e6.ws-rpi,,,000048b02d05a1c2,,,,,W02C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19039,2024-08-07 16:05:45.249377227+00:00,sys.freq.cpu_perc,9,,0000e45f012e378d.ws-rpi,,,000048b02dd3c51f,,,,,W099,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
